customer_id,customer_name,email,phone_number,country_code,channel,campaign_id,campaign_name,event_name,event_ts,bounce_classification,revenue,device,browser,city,state,campaign_start_date,campaign_end_date
CUST10463,Yolanda Smith,timothy79@kim-lopez.org,215.507.2861,IN,email,CMP004,Welcome Journey,sent,2026-05-12 23:47:08,none,0.0,ios,edge,Jeffreyport,Texas,11-05-2026,19-05-2026
CUST35490,Teresa Walker,lisa37@pham-bolton.biz,596-187-5539x36530,AE,push,CMP004,Welcome Journey,sent,2026-04-25 06:48:08,none,0.0,web,firefox,Woodsview,Maryland,16-04-2026,08-05-2026
CUST14774,Erin Young,cynthia68@mitchell.biz,491-636-0355,UK,whatsapp,CMP001,Diwali Blast,delivered,2026-03-28 16:55:08,none,0.0,web,chrome,East Jeffrey,Virginia,19-03-2026,14-04-2026
CUST1692,Cheryl Spence,rhondarobinson@gmail.com,299-607-9176,SG,email,CMP002,Summer Sale,sent,2026-05-05 07:55:08,soft,0.0,ios,chrome,Thomasville,Nebraska,29-04-2026,20-05-2026
CUST84577,Sharon Moreno,kinglisa@gmail.com,803.305.9555x94208,IN,sms,CMP004,Welcome Journey,delivered,2026-04-10 11:53:08,none,0.0,web,edge,Saraburgh,Tennessee,04-04-2026,24-04-2026
CUST81908,Dr. Melinda Lane,bhiggins@hotmail.com,+1-992-524-4479,US,sms,CMP004,Welcome Journey,clicked,2026-03-23 06:45:08,soft,447.32,web,safari,Cunninghamport,Pennsylvania,13-03-2026,07-04-2026
CUST3553,Chad Stewart,rsellers@gmail.com,001-018-196-0734,SG,whatsapp,CMP001,Diwali Blast,submission,2026-05-12 01:00:08,none,4682.3,ios,firefox,North Codymouth,Delaware,07-05-2026,26-05-2026
CUST89567,Paula Pace,richardkey@yahoo.com,549.217.7180,IN,sms,CMP003,Premium Upgrade,sent,2026-04-07 10:06:08,none,0.0,android,chrome,Jonesside,Wisconsin,04-04-2026,14-04-2026
CUST89199,Michael Allen,gwalker@wong.biz,947-382-7203x99300,US,whatsapp,CMP002,Summer Sale,delivered,2026-03-25 10:39:08,none,0.0,ios,chrome,Hillberg,Michigan,24-03-2026,30-03-2026
CUST36387,Colleen Mcbride,denisebernard@yahoo.com,122-119-8856x5403,US,whatsapp,CMP002,Summer Sale,opened,2026-05-13 08:01:08,none,0.0,web,chrome,Holmesview,Washington,08-05-2026,27-05-2026
CUST38102,Michael Lopez,robinsonmalik@yahoo.com,590.831.2700,IN,push,CMP003,Premium Upgrade,opened,2026-05-03 17:26:08,none,0.0,ios,chrome,Lake Natasha,Maryland,30-04-2026,16-05-2026
CUST30171,Christopher Jackson,josephvargas@brewer-zavala.info,213-986-7072,UK,push,CMP003,Premium Upgrade,submission,2026-05-07 06:04:08,hard,3245.55,web,firefox,Port Brandi,Utah,04-05-2026,20-05-2026
CUST16888,Michael Roberts,lauren19@hart-hebert.com,001-058-844-5934,SG,email,CMP003,Premium Upgrade,clicked,2026-04-12 10:47:08,none,1869.83,ios,chrome,Catherinehaven,New Hampshire,05-04-2026,27-04-2026
CUST61722,Michael May,kmullins@smith.com,(920)448-6890x54271,IN,email,CMP004,Welcome Journey,clicked,2026-04-30 09:02:08,soft,2273.44,web,safari,North Craigton,Idaho,27-04-2026,17-05-2026
CUST4736,David Reed,dramsey@hotmail.com,(824)161-7094,US,push,CMP001,Diwali Blast,opened,2026-04-11 23:06:08,hard,0.0,ios,safari,Allenburgh,Hawaii,05-04-2026,24-04-2026
CUST70060,Tara Bell,hhughes@gmail.com,1030545889,AE,push,CMP003,Premium Upgrade,opened,2026-04-12 05:30:08,none,0.0,android,firefox,New James,Virginia,04-04-2026,24-04-2026
CUST95802,Morgan Underwood,gwendolynhoward@casey-stark.com,253-329-1257x0182,SG,push,CMP002,Summer Sale,opened,2026-03-30 12:31:08,none,0.0,ios,firefox,Lake Heatherton,Kansas,21-03-2026,06-04-2026
CUST80343,Gerald Mitchell,dhanson@white.net,5176236698,IN,push,CMP003,Premium Upgrade,delivered,2026-05-01 20:29:08,hard,0.0,android,edge,East Brooke,Arkansas,25-04-2026,15-05-2026
CUST54289,Amanda Gonzalez,hcollins@yahoo.com,281-307-8933x02478,UK,push,CMP001,Diwali Blast,submission,2026-04-08 20:55:08,hard,1521.62,android,edge,Claybury,Maine,30-03-2026,18-04-2026
CUST53166,Robert Hall,zwilliams@jackson.com,386.516.7810,US,email,CMP002,Summer Sale,unsubscribed,2026-04-19 08:43:08,soft,0.0,android,chrome,West Matthew,Louisiana,10-04-2026,27-04-2026
CUST84775,Jessica Gill,andrea22@yahoo.com,001-022-035-8534x987,SG,sms,CMP002,Summer Sale,submission,2026-05-02 17:16:08,none,2424.76,ios,chrome,Rachelview,Louisiana,24-04-2026,19-05-2026
CUST82802,Melissa Mueller,xbates@french.com,146.291.4933,IN,whatsapp,CMP002,Summer Sale,sent,2026-04-25 07:54:08,none,0.0,android,edge,Cherylville,Delaware,24-04-2026,02-05-2026
CUST58562,Alicia Wells,cisnerosanthony@jackson.net,(442)657-5737x977,SG,push,CMP005,Cart Recovery,submission,2026-04-04 07:04:08,none,104.22,android,safari,Port Vincentshire,New Mexico,31-03-2026,10-04-2026
CUST19245,Stephanie Dawson,lauriebenson@yahoo.com,964-713-4920,SG,sms,CMP005,Cart Recovery,delivered,2026-03-30 13:12:08,hard,0.0,ios,edge,Kristinaburgh,New York,21-03-2026,12-04-2026
CUST50359,Don Wagner,jennifergarcia@crawford.org,+1-877-494-1649x53307,AE,email,CMP001,Diwali Blast,unsubscribed,2026-04-27 09:59:08,hard,0.0,web,edge,Herringberg,West Virginia,26-04-2026,05-05-2026
CUST31069,William Odom,xcasey@hotmail.com,202-575-1988x160,US,email,CMP001,Diwali Blast,bounced,2026-03-21 22:00:08,hard,0.0,web,chrome,Maryborough,Montana,14-03-2026,28-03-2026
CUST78976,Harold Johnson MD,jacksonkimberly@gmail.com,375.075.4221x51535,AE,email,CMP005,Cart Recovery,clicked,2026-03-23 23:53:08,soft,3698.31,web,firefox,Maxwellton,Alaska,22-03-2026,09-04-2026
CUST25381,Michelle Sullivan,turnercody@casey.biz,659.021.3311x336,SG,push,CMP002,Summer Sale,delivered,2026-04-07 05:14:08,hard,0.0,ios,chrome,West Kylebury,Florida,03-04-2026,24-04-2026
CUST95879,John Houston,crivas@williams-clark.biz,(354)366-2465x3928,IN,sms,CMP003,Premium Upgrade,delivered,2026-03-30 04:05:08,none,0.0,web,edge,Justinland,Louisiana,25-03-2026,18-04-2026
CUST57203,Sheila Silva,campbelljoseph@salinas.com,+1-814-908-7875x696,IN,push,CMP001,Diwali Blast,sent,2026-05-12 07:21:08,soft,0.0,web,firefox,South Ianburgh,Mississippi,08-05-2026,17-05-2026
CUST97098,Lucas Nunez,davidhopkins@hotmail.com,287.004.8097,UK,push,CMP004,Welcome Journey,submission,2026-03-18 16:43:08,none,77.58,web,firefox,Heatherview,Maryland,15-03-2026,23-03-2026
CUST81709,Norma Johnson,davidbeard@kim.com,(099)526-5805x91633,SG,push,CMP003,Premium Upgrade,opened,2026-03-26 20:05:08,none,0.0,ios,chrome,Desireeberg,Colorado,20-03-2026,07-04-2026
CUST86025,Richard Spears,bonniefields@yahoo.com,2894733253,SG,whatsapp,CMP004,Welcome Journey,clicked,2026-03-30 21:39:08,hard,3244.25,android,firefox,North Raymondfurt,Vermont,22-03-2026,16-04-2026
CUST85082,Angela Hardy,hartmancaleb@hotmail.com,+1-496-602-3597x6059,SG,push,CMP005,Cart Recovery,opened,2026-03-19 09:29:08,none,0.0,web,edge,Susantown,West Virginia,10-03-2026,29-03-2026
CUST3287,Cynthia Reyes MD,laurenturner@yahoo.com,+1-048-912-2834,AE,sms,CMP001,Diwali Blast,opened,2026-05-04 07:29:08,soft,0.0,web,firefox,Lake Soniabury,Michigan,03-05-2026,19-05-2026
CUST24968,Matthew Hardy,shawn02@taylor.com,001-923-265-2402x4701,SG,push,CMP004,Welcome Journey,delivered,2026-05-01 06:01:08,none,0.0,web,edge,East Patricia,Oklahoma,22-04-2026,11-05-2026
CUST61791,Robert Rios,webbmark@gonzales.org,(108)441-0184x59068,SG,sms,CMP005,Cart Recovery,sent,2026-03-30 03:02:08,none,0.0,android,safari,Port Paulside,Maine,21-03-2026,16-04-2026
CUST88696,Matthew Guerrero,dturner@gmail.com,+1-982-344-3098x75631,UK,whatsapp,CMP001,Diwali Blast,clicked,2026-04-07 15:01:08,none,4392.3,ios,firefox,Holtborough,Massachusetts,28-03-2026,23-04-2026
CUST1993,Terri Mcclure,christopherwilliams@hotmail.com,3144854034,IN,sms,CMP001,Diwali Blast,opened,2026-05-13 06:44:08,none,0.0,web,firefox,North Ashleyside,Delaware,04-05-2026,19-05-2026
CUST31856,Kimberly Garcia,jamie47@hotmail.com,794.096.5671x2241,IN,email,CMP001,Diwali Blast,bounced,2026-04-15 20:55:08,none,0.0,web,edge,Middletonhaven,Michigan,07-04-2026,05-05-2026
CUST9455,Kelly Curtis,walshjill@smith.com,955.244.3721,IN,whatsapp,CMP004,Welcome Journey,sent,2026-04-17 08:40:08,hard,0.0,android,safari,Chadstad,Louisiana,12-04-2026,05-05-2026
CUST86894,Rebecca Wagner,qmills@king.com,(637)726-4177,US,push,CMP002,Summer Sale,opened,2026-05-06 14:03:08,hard,0.0,android,safari,Kevinfurt,New Hampshire,27-04-2026,21-05-2026
CUST60127,Phillip Reeves,denise26@gmail.com,6881148495,SG,sms,CMP003,Premium Upgrade,submission,2026-04-29 13:58:08,hard,3906.24,web,edge,New Brianville,Wisconsin,25-04-2026,12-05-2026
CUST92889,Andrew Brandt,hatkins@carpenter.info,371.770.9261x7242,UK,sms,CMP002,Summer Sale,delivered,2026-04-24 15:50:08,hard,0.0,android,edge,Seanhaven,New Jersey,23-04-2026,04-05-2026
CUST33860,Luis Nunez,kim23@andrews.com,128-199-1996,AE,push,CMP003,Premium Upgrade,submission,2026-03-21 01:22:08,soft,4786.6,web,firefox,Travismouth,Virginia,19-03-2026,26-03-2026
CUST39380,Matthew Ortiz,collinscynthia@perez.com,001-917-898-1390x0468,SG,email,CMP004,Welcome Journey,unsubscribed,2026-04-30 15:00:08,hard,0.0,ios,chrome,Tiffanyshire,Rhode Island,25-04-2026,16-05-2026
CUST89142,Regina Bryant,brandon67@hotmail.com,001-801-318-3889x213,IN,sms,CMP002,Summer Sale,clicked,2026-04-21 03:14:08,hard,323.98,android,chrome,Patriciachester,Alaska,19-04-2026,11-05-2026
CUST16639,Jessica Hughes,kristijohnson@yahoo.com,+1-642-279-8673x796,UK,sms,CMP004,Welcome Journey,clicked,2026-03-21 20:54:08,hard,1464.98,web,edge,East Drew,Iowa,17-03-2026,26-03-2026
CUST22813,Gregory Cruz,christopherferrell@hotmail.com,+1-012-714-9208x75661,SG,sms,CMP001,Diwali Blast,delivered,2026-03-25 14:12:08,none,0.0,web,safari,Shahchester,Illinois,23-03-2026,04-04-2026
CUST65118,Mark Herrera,dhernandez@moore.com,132.183.4554x06407,IN,sms,CMP004,Welcome Journey,opened,2026-03-25 20:55:08,soft,0.0,ios,edge,East Christopherland,Minnesota,22-03-2026,12-04-2026
CUST58788,Manuel Lopez,lisa38@brown.com,(106)156-7856x877,US,sms,CMP002,Summer Sale,sent,2026-03-18 03:40:08,soft,0.0,web,chrome,Barrchester,South Dakota,14-03-2026,06-04-2026
CUST62823,Robert Mata,mccormickdavid@spencer.com,(870)736-3456x92212,US,sms,CMP001,Diwali Blast,clicked,2026-03-22 01:28:08,hard,2844.78,ios,firefox,Port Julie,South Dakota,20-03-2026,03-04-2026
CUST61514,Tommy Walls,richardsonashley@yahoo.com,646.461.4697,AE,whatsapp,CMP005,Cart Recovery,clicked,2026-03-29 21:49:08,hard,2959.53,web,chrome,West Grant,Alaska,19-03-2026,13-04-2026
CUST8723,Andrew Castro,rodriguezwhitney@thomas.com,001-883-110-2658,IN,email,CMP003,Premium Upgrade,clicked,2026-04-27 19:30:08,soft,1405.49,ios,chrome,Jacobshire,Ohio,24-04-2026,04-05-2026
CUST37497,Frank Watts,wmarshall@lloyd-stanton.com,536-601-1686x73699,UK,email,CMP001,Diwali Blast,delivered,2026-04-22 03:47:08,soft,0.0,android,chrome,Port Jose,Delaware,17-04-2026,27-04-2026
CUST18804,Patrick Johnson,ithompson@stewart.net,(463)782-0896x0451,SG,sms,CMP005,Cart Recovery,submission,2026-03-27 10:10:08,none,4075.25,android,firefox,Hugheshaven,Hawaii,22-03-2026,15-04-2026
CUST76055,Curtis Baker,terrence45@lee.com,7157476621,SG,email,CMP002,Summer Sale,opened,2026-04-09 06:07:08,soft,0.0,ios,firefox,Lake Victor,Mississippi,07-04-2026,29-04-2026
CUST19242,Jeremy Gillespie,lmiles@fuller-bishop.biz,9865736997,UK,sms,CMP004,Welcome Journey,clicked,2026-04-13 10:12:08,hard,3943.22,web,firefox,Markburgh,Colorado,08-04-2026,22-04-2026
CUST46168,Laura Black,elizabethfarmer@gill-gomez.biz,(283)975-3185x4071,AE,email,CMP002,Summer Sale,sent,2026-04-09 22:57:08,none,0.0,ios,chrome,Boyerland,Arizona,04-04-2026,17-04-2026
CUST33262,Jodi Clark,rodriguezcourtney@maddox-wilson.com,647.346.7850x8713,SG,push,CMP004,Welcome Journey,submission,2026-05-01 14:19:08,none,1617.96,android,safari,Lopezview,Maine,28-04-2026,07-05-2026
CUST19749,Jeffrey Adkins,paulrobinson@gmail.com,898-716-7297x46631,UK,email,CMP005,Cart Recovery,clicked,2026-04-21 16:19:08,none,4000.11,android,safari,Melissaland,Indiana,20-04-2026,08-05-2026
CUST80352,Jeffery Garza,corymccarthy@gmail.com,893-235-1933,IN,push,CMP004,Welcome Journey,delivered,2026-03-26 01:22:08,hard,0.0,ios,chrome,Charlesmouth,Maine,18-03-2026,06-04-2026
CUST92198,Debra Bautista,zoeclark@gmail.com,1850286715,SG,push,CMP001,Diwali Blast,opened,2026-03-24 00:04:08,soft,0.0,ios,firefox,South Christinemouth,Delaware,17-03-2026,13-04-2026
CUST47924,Christine Gonzales,thompsonjohn@chavez.com,001-781-161-3872x036,UK,email,CMP002,Summer Sale,opened,2026-04-12 10:15:08,soft,0.0,android,edge,New Cynthiastad,Texas,02-04-2026,18-04-2026
CUST96548,Pamela Trujillo,calderoncynthia@martin.com,981.693.8161x41637,SG,sms,CMP001,Diwali Blast,clicked,2026-05-12 21:46:08,none,1214.63,web,safari,West Katie,West Virginia,07-05-2026,21-05-2026
CUST71755,Ian Ray,penarobert@yahoo.com,4887256012,SG,email,CMP001,Diwali Blast,unsubscribed,2026-04-03 07:12:08,hard,0.0,web,edge,West James,Arizona,26-03-2026,12-04-2026
CUST64653,Jacob Mcmillan,uperkins@hotmail.com,+1-051-837-4438x0389,US,whatsapp,CMP005,Cart Recovery,opened,2026-04-25 10:52:08,hard,0.0,web,chrome,Brianfurt,North Dakota,22-04-2026,01-05-2026
CUST76208,Renee Sims,travis26@wolf.com,(315)652-9994x791,SG,sms,CMP002,Summer Sale,clicked,2026-04-29 19:18:08,none,4025.04,android,chrome,Victoriaside,Arizona,26-04-2026,18-05-2026
CUST90308,Monique Landry,jared54@gmail.com,2394600028,UK,sms,CMP004,Welcome Journey,opened,2026-04-24 05:54:08,none,0.0,web,firefox,Bakerfort,Maryland,19-04-2026,02-05-2026
CUST72345,Karen Wong,santoscraig@yahoo.com,001-391-302-5032x9779,UK,email,CMP005,Cart Recovery,clicked,2026-04-27 01:38:08,soft,4066.88,web,chrome,Meredithville,Maryland,23-04-2026,15-05-2026
CUST60000,Matthew Owens,dwayne06@yahoo.com,6278817419,US,whatsapp,CMP005,Cart Recovery,clicked,2026-05-05 02:10:08,hard,2230.54,web,firefox,Johnborough,New Hampshire,29-04-2026,23-05-2026
CUST27745,Whitney Jones,lunapaul@wheeler.info,500-693-6588,UK,push,CMP003,Premium Upgrade,sent,2026-04-07 01:44:08,hard,0.0,web,chrome,Rojasburgh,Alabama,05-04-2026,23-04-2026
CUST14915,Ashlee Green,robertwade@yahoo.com,413.416.4153,SG,sms,CMP005,Cart Recovery,sent,2026-04-22 19:01:08,soft,0.0,web,firefox,Leonardfurt,West Virginia,18-04-2026,12-05-2026
CUST54830,Thomas Murphy,omoore@yahoo.com,6861015229,UK,sms,CMP002,Summer Sale,sent,2026-04-15 19:44:08,none,0.0,web,edge,West Rhondastad,Nebraska,07-04-2026,29-04-2026
CUST64976,Denise Baker,nicole01@hotmail.com,245.124.8045x77261,IN,push,CMP004,Welcome Journey,delivered,2026-05-14 17:21:08,soft,0.0,ios,firefox,Robinside,North Carolina,07-05-2026,21-05-2026
CUST21654,Kristen Lewis,aklein@johnson.com,283.084.4181,SG,whatsapp,CMP001,Diwali Blast,opened,2026-04-22 04:03:08,soft,0.0,android,safari,New Michelleview,Louisiana,14-04-2026,05-05-2026
CUST28846,Krista Jones,steven14@moreno-reyes.net,001-252-831-3275x1687,AE,whatsapp,CMP001,Diwali Blast,opened,2026-05-05 12:41:08,soft,0.0,web,firefox,North Jamesside,Oregon,01-05-2026,12-05-2026
CUST6403,Angela Frazier,hgates@yahoo.com,187.710.3898x962,IN,whatsapp,CMP003,Premium Upgrade,opened,2026-05-12 05:51:08,none,0.0,android,firefox,East Danielshire,Maryland,08-05-2026,27-05-2026
CUST90136,James Morgan,michaeljay@smith-faulkner.com,001-907-212-3880x44095,US,sms,CMP001,Diwali Blast,delivered,2026-03-17 01:06:08,none,0.0,ios,safari,East Claytonland,Maryland,07-03-2026,22-03-2026
CUST26371,Matthew Davis,haysemily@ramos.com,333.253.4438x32629,AE,whatsapp,CMP002,Summer Sale,sent,2026-04-13 15:30:08,soft,0.0,ios,safari,East Katherineshire,Georgia,12-04-2026,21-04-2026
CUST21154,Benjamin Patel,gabriellajohnson@long-vance.com,(309)351-5248x132,SG,sms,CMP003,Premium Upgrade,submission,2026-04-01 20:15:08,hard,1140.8,ios,edge,Michaelburgh,West Virginia,26-03-2026,12-04-2026
CUST4312,Jennifer Neal,cassandrasmith@holmes.com,563.878.3106,IN,email,CMP002,Summer Sale,unsubscribed,2026-04-27 15:21:08,soft,0.0,android,safari,East Jessicaberg,Georgia,24-04-2026,10-05-2026
CUST33036,Patrick Aguilar,mcdonaldkimberly@gmail.com,+1-747-762-2313,AE,whatsapp,CMP001,Diwali Blast,clicked,2026-03-31 20:32:08,none,3108.78,android,safari,Christinefurt,Pennsylvania,28-03-2026,19-04-2026
CUST1762,Aaron Adams,kramerkimberly@delacruz-mack.com,+1-484-942-2128x9909,SG,sms,CMP001,Diwali Blast,clicked,2026-04-18 04:46:08,soft,1066.69,web,firefox,Robertshire,Delaware,15-04-2026,23-04-2026
CUST62343,Daniel Williams,colekaren@yahoo.com,529-514-8373x440,AE,push,CMP003,Premium Upgrade,sent,2026-05-09 22:44:08,soft,0.0,android,safari,Heatherfort,Maine,30-04-2026,26-05-2026
CUST39292,Jonathon Thompson,kellermargaret@davis.com,(983)622-7883x33767,SG,sms,CMP001,Diwali Blast,clicked,2026-05-12 11:40:08,none,4982.0,android,edge,Collinsport,New Jersey,02-05-2026,30-05-2026
CUST82460,Zachary Gray,carl49@kramer.info,0224344208,IN,push,CMP003,Premium Upgrade,delivered,2026-04-07 08:20:08,soft,0.0,ios,chrome,Murrayville,Vermont,28-03-2026,22-04-2026
CUST97244,Christopher Graham,robertharper@hotmail.com,+1-302-676-4967x3220,UK,email,CMP003,Premium Upgrade,clicked,2026-03-29 06:22:08,none,662.18,web,safari,Rollinshaven,South Carolina,22-03-2026,18-04-2026
CUST34750,Natasha Pierce,ocooper@hotmail.com,683.769.4550,SG,email,CMP001,Diwali Blast,bounced,2026-04-23 03:52:08,hard,0.0,android,safari,Lake Nancy,Kansas,19-04-2026,06-05-2026
CUST68134,Sara Moore,annlawrence@yahoo.com,2765280191,US,whatsapp,CMP005,Cart Recovery,clicked,2026-04-23 08:21:08,none,1727.19,ios,edge,East Isaac,Alabama,17-04-2026,13-05-2026
CUST27288,Frank Diaz,andrewilson@gmail.com,210-389-9747x5732,SG,sms,CMP004,Welcome Journey,opened,2026-04-08 09:09:08,none,0.0,web,chrome,Port Jeffrey,Texas,01-04-2026,26-04-2026
CUST73387,Linda Oliver,sanderson@wilson.com,001-706-034-3187,SG,push,CMP004,Welcome Journey,submission,2026-04-10 06:44:08,soft,4211.89,ios,firefox,Lake Mariaborough,Missouri,06-04-2026,21-04-2026
CUST32416,Amy Long,davidsimon@melton-ryan.com,486-092-7325x2705,SG,email,CMP001,Diwali Blast,unsubscribed,2026-04-28 08:19:08,soft,0.0,android,safari,East Sheilamouth,Alabama,19-04-2026,08-05-2026
CUST40328,John Robbins,dshaw@davis.biz,(036)495-8117,SG,whatsapp,CMP004,Welcome Journey,sent,2026-03-27 05:05:08,soft,0.0,web,safari,East Bob,South Carolina,20-03-2026,07-04-2026
CUST25355,Joshua Roach,chad36@hoffman.info,+1-684-412-1862x626,AE,email,CMP004,Welcome Journey,delivered,2026-03-27 11:55:08,none,0.0,web,chrome,New Kellyton,North Carolina,24-03-2026,04-04-2026
CUST22182,David Armstrong,travisrodriguez@mitchell.org,298-439-6407,AE,email,CMP001,Diwali Blast,opened,2026-05-09 20:10:08,none,0.0,android,firefox,North Matthewbury,Hawaii,30-04-2026,17-05-2026
CUST19854,Megan Jordan,darren83@smith-ramos.biz,+1-357-510-8726x3136,IN,email,CMP005,Cart Recovery,delivered,2026-04-12 02:32:08,hard,0.0,ios,safari,Barnesview,Louisiana,04-04-2026,25-04-2026
CUST28332,Marvin Christian,wjones@yahoo.com,(336)910-4320x273,AE,whatsapp,CMP001,Diwali Blast,delivered,2026-04-30 12:37:08,hard,0.0,android,safari,Kaylaburgh,New Mexico,23-04-2026,08-05-2026
CUST62826,Elizabeth Garcia,amanda88@hotmail.com,236-398-7534,AE,email,CMP005,Cart Recovery,sent,2026-05-09 12:47:08,none,0.0,web,safari,Lake April,Connecticut,04-05-2026,26-05-2026
CUST73175,Patrick Baker,zwilliams@taylor-rodriguez.biz,937.877.7953,AE,sms,CMP001,Diwali Blast,opened,2026-03-30 15:03:08,none,0.0,web,firefox,South Janet,Ohio,20-03-2026,11-04-2026
CUST53040,Laura Allen,floreslauren@carpenter.com,(795)986-8886x0931,AE,email,CMP003,Premium Upgrade,unsubscribed,2026-04-25 17:36:08,none,0.0,web,safari,West Karenburgh,Arkansas,16-04-2026,13-05-2026
CUST62782,Gail Phillips,bryan00@welch.com,(192)686-9064x8307,US,whatsapp,CMP003,Premium Upgrade,submission,2026-04-22 07:18:08,hard,2009.35,ios,chrome,Lawrencehaven,Iowa,13-04-2026,02-05-2026
CUST47901,Michael Brown,ramirezcarla@yahoo.com,464.939.7076x6353,SG,push,CMP004,Welcome Journey,sent,2026-04-04 06:08:08,hard,0.0,web,chrome,Pittmanport,New Mexico,31-03-2026,23-04-2026
CUST49740,John Mann,linda99@garcia.net,+1-875-214-5817x13276,IN,email,CMP002,Summer Sale,unsubscribed,2026-05-01 04:01:08,soft,0.0,web,safari,South Tracey,Tennessee,23-04-2026,17-05-2026
CUST15865,Natalie Meyer,patricia66@barrett-santos.com,+1-955-997-8590x837,AE,whatsapp,CMP005,Cart Recovery,opened,2026-04-25 21:33:08,soft,0.0,web,safari,Lake Heather,Nevada,17-04-2026,01-05-2026
CUST90669,Gary Young,imora@gmail.com,465.198.0807x96337,SG,sms,CMP001,Diwali Blast,opened,2026-04-09 11:21:08,none,0.0,android,chrome,North Jonathanmouth,Pennsylvania,06-04-2026,15-04-2026
CUST71143,Nicholas Howard,cschroeder@gmail.com,(969)408-9698,SG,whatsapp,CMP001,Diwali Blast,clicked,2026-04-12 07:10:08,soft,1744.19,web,chrome,Port Adamview,Massachusetts,08-04-2026,01-05-2026
CUST34384,Timothy Li,kellerkatrina@gmail.com,400.853.5503,SG,push,CMP004,Welcome Journey,clicked,2026-04-05 15:07:08,hard,4716.9,ios,chrome,New Julie,Wisconsin,31-03-2026,21-04-2026
CUST78758,James Murphy,vedwards@savage.com,001-032-781-8249x9520,UK,sms,CMP005,Cart Recovery,sent,2026-05-12 12:16:08,none,0.0,web,edge,Nicoleport,Illinois,10-05-2026,29-05-2026
CUST15345,Dr. Jonathan Henderson Jr.,rsantiago@moses.com,220-791-7844x47884,US,sms,CMP002,Summer Sale,delivered,2026-04-20 06:30:08,soft,0.0,ios,edge,Robertahaven,Pennsylvania,12-04-2026,29-04-2026
CUST48506,Andrew Price,jasmineolson@hoover-allen.com,1261402477,UK,whatsapp,CMP004,Welcome Journey,delivered,2026-05-01 19:53:08,none,0.0,ios,firefox,Lake Lynn,Colorado,24-04-2026,09-05-2026
CUST10268,Barbara Hawkins,gosborne@gordon.com,151.079.2250x1017,IN,push,CMP003,Premium Upgrade,delivered,2026-04-04 04:21:08,none,0.0,web,safari,Davidfurt,West Virginia,27-03-2026,24-04-2026
CUST46610,Laura Marshall,hayestimothy@gmail.com,+1-646-617-2479x7462,UK,push,CMP002,Summer Sale,submission,2026-04-21 04:15:08,none,2490.0,ios,chrome,North Kyleton,Mississippi,11-04-2026,28-04-2026
CUST50382,Kimberly Sexton,mcleanevan@yahoo.com,+1-928-683-2611x46678,IN,whatsapp,CMP003,Premium Upgrade,sent,2026-05-05 11:54:08,soft,0.0,web,chrome,South Lisa,Indiana,26-04-2026,19-05-2026
CUST65463,Jamie Watkins Jr.,megan15@gmail.com,(312)925-1317x2919,UK,email,CMP005,Cart Recovery,bounced,2026-03-24 22:38:08,none,0.0,ios,chrome,Cunninghamstad,Virginia,20-03-2026,06-04-2026
CUST89776,Krista Carpenter,collinsmark@hotmail.com,(230)649-6503x45841,AE,sms,CMP002,Summer Sale,sent,2026-04-25 15:35:08,none,0.0,web,firefox,Jessicaburgh,Nevada,18-04-2026,03-05-2026
CUST65722,Eugene Brewer,chapmanjamie@smith-bryant.org,(421)454-0275,SG,email,CMP005,Cart Recovery,opened,2026-05-03 01:36:08,hard,0.0,web,safari,Port James,New Mexico,01-05-2026,20-05-2026
CUST55003,Joseph Zuniga,russelldavid@gmail.com,273-265-0577,UK,whatsapp,CMP001,Diwali Blast,delivered,2026-04-29 12:55:08,none,0.0,ios,edge,Hernandezport,New York,22-04-2026,18-05-2026
CUST91542,Kelsey Garrett,christina84@reyes-solis.org,866.757.9185x84334,SG,sms,CMP003,Premium Upgrade,opened,2026-05-04 21:05:08,soft,0.0,android,edge,Charleston,New Jersey,29-04-2026,11-05-2026
CUST40782,Alec Cannon,mossmichael@yahoo.com,269-980-4317x70963,AE,push,CMP001,Diwali Blast,opened,2026-03-20 00:46:08,hard,0.0,web,chrome,Port Adam,Alaska,10-03-2026,29-03-2026
CUST61089,Katherine Lewis,anthonyjackson@archer.net,(923)920-8769,UK,email,CMP003,Premium Upgrade,opened,2026-03-29 08:31:08,hard,0.0,web,chrome,Youngmouth,Hawaii,24-03-2026,10-04-2026
CUST77915,Molly Brown,rileytammy@gmail.com,+1-779-651-1992x07773,US,sms,CMP001,Diwali Blast,submission,2026-03-22 00:16:08,hard,4529.88,ios,chrome,Debbiemouth,New Mexico,17-03-2026,03-04-2026
CUST8476,Taylor Marks,andersonelizabeth@hotmail.com,647-283-8580x1403,SG,whatsapp,CMP002,Summer Sale,clicked,2026-05-14 01:06:08,none,1386.64,ios,safari,Bradleyfurt,Washington,06-05-2026,28-05-2026
CUST70178,Charlene Stanley,emoyer@gmail.com,538-487-6927,SG,sms,CMP001,Diwali Blast,sent,2026-05-05 21:47:08,none,0.0,ios,safari,Port Alanborough,Nevada,25-04-2026,13-05-2026
CUST5946,Vincent Cowan,jonesjustin@yahoo.com,928.979.6095x4235,UK,push,CMP004,Welcome Journey,submission,2026-05-06 21:43:08,soft,4196.73,android,chrome,Port Brent,Georgia,30-04-2026,11-05-2026
